,depth,hid_feature,num_tfmamba,d_state,d_conv,expand,#parameters,model_size,#parameters(KB),exp_name
1835,4,8,3,32,3,4,68657,352.0380859375,67.0478515625,dep4_h8_tf3_ds32_dc3_ex4
1836,4,8,4,4,1,2,30561,220.333984375,29.8447265625,dep4_h8_tf4_ds4_dc1_ex2
1837,4,8,4,4,1,3,35937,238.333984375,35.0947265625,dep4_h8_tf4_ds4_dc1_ex3
1838,4,8,4,4,1,4,41313,262.333984375,40.3447265625,dep4_h8_tf4_ds4_dc1_ex4
1839,4,8,4,4,2,2,30817,221.333984375,30.0947265625,dep4_h8_tf4_ds4_dc2_ex2
1840,4,8,4,4,2,3,36321,240.333984375,35.4697265625,dep4_h8_tf4_ds4_dc2_ex3
1841,4,8,4,4,2,4,41825,264.333984375,40.8447265625,dep4_h8_tf4_ds4_dc2_ex4
1842,4,8,4,4,3,2,31073,222.333984375,30.3447265625,dep4_h8_tf4_ds4_dc3_ex2
1843,4,8,4,4,3,3,36705,241.333984375,35.8447265625,dep4_h8_tf4_ds4_dc3_ex3
1844,4,8,4,4,3,4,42337,266.333984375,41.3447265625,dep4_h8_tf4_ds4_dc3_ex4
1845,4,8,4,8,1,2,33633,232.333984375,32.8447265625,dep4_h8_tf4_ds8_dc1_ex2
1846,4,8,4,8,1,3,40545,256.333984375,39.5947265625,dep4_h8_tf4_ds8_dc1_ex3
1847,4,8,4,8,1,4,47457,286.396484375,46.3447265625,dep4_h8_tf4_ds8_dc1_ex4
1848,4,8,4,8,2,2,33889,233.333984375,33.0947265625,dep4_h8_tf4_ds8_dc2_ex2
1849,4,8,4,8,2,3,40929,258.333984375,39.9697265625,dep4_h8_tf4_ds8_dc2_ex3
1850,4,8,4,8,2,4,47969,288.396484375,46.8447265625,dep4_h8_tf4_ds8_dc2_ex4
1851,4,8,4,8,3,2,34145,234.333984375,33.3447265625,dep4_h8_tf4_ds8_dc3_ex2
1852,4,8,4,8,3,3,41313,259.333984375,40.3447265625,dep4_h8_tf4_ds8_dc3_ex3
1853,4,8,4,8,3,4,48481,290.396484375,47.3447265625,dep4_h8_tf4_ds8_dc3_ex4
1854,4,8,4,16,1,2,39777,256.7216796875,38.8447265625,dep4_h8_tf4_ds16_dc1_ex2
1855,4,8,4,16,1,3,49761,292.7216796875,48.5947265625,dep4_h8_tf4_ds16_dc1_ex3
1856,4,8,4,16,1,4,59745,334.7216796875,58.3447265625,dep4_h8_tf4_ds16_dc1_ex4
1857,4,8,4,16,2,2,40033,257.7216796875,39.0947265625,dep4_h8_tf4_ds16_dc2_ex2
1858,4,8,4,16,2,3,50145,294.7216796875,48.9697265625,dep4_h8_tf4_ds16_dc2_ex3
1859,4,8,4,16,2,4,60257,336.7216796875,58.8447265625,dep4_h8_tf4_ds16_dc2_ex4
1860,4,8,4,16,3,2,40289,258.7216796875,39.3447265625,dep4_h8_tf4_ds16_dc3_ex2
1861,4,8,4,16,3,3,50529,295.7216796875,49.3447265625,dep4_h8_tf4_ds16_dc3_ex3
1862,4,8,4,16,3,4,60769,338.7216796875,59.3447265625,dep4_h8_tf4_ds16_dc3_ex4
1863,4,8,4,32,1,2,52065,304.7216796875,50.8447265625,dep4_h8_tf4_ds32_dc1_ex2
1864,4,8,4,32,1,3,68193,364.7216796875,66.5947265625,dep4_h8_tf4_ds32_dc1_ex3
1865,4,8,4,32,1,4,84321,430.7216796875,82.3447265625,dep4_h8_tf4_ds32_dc1_ex4
1866,4,8,4,32,2,2,52321,305.7216796875,51.0947265625,dep4_h8_tf4_ds32_dc2_ex2
1867,4,8,4,32,2,3,68577,366.7216796875,66.9697265625,dep4_h8_tf4_ds32_dc2_ex3
1868,4,8,4,32,2,4,84833,432.7216796875,82.8447265625,dep4_h8_tf4_ds32_dc2_ex4
1869,4,8,4,32,3,2,52577,306.7216796875,51.3447265625,dep4_h8_tf4_ds32_dc3_ex2
1870,4,8,4,32,3,3,68961,367.7216796875,67.3447265625,dep4_h8_tf4_ds32_dc3_ex3
1871,4,8,4,32,3,4,85345,434.7216796875,83.3447265625,dep4_h8_tf4_ds32_dc3_ex4
1872,4,16,1,4,1,2,82257,372.4833984375,80.3291015625,dep4_h16_tf1_ds4_dc1_ex2
1873,4,16,1,4,1,3,86481,388.9833984375,84.4541015625,dep4_h16_tf1_ds4_dc1_ex3
1874,4,16,1,4,1,4,90705,405.4833984375,88.5791015625,dep4_h16_tf1_ds4_dc1_ex4
1875,4,16,1,4,2,2,82385,372.9833984375,80.4541015625,dep4_h16_tf1_ds4_dc2_ex2
1876,4,16,1,4,2,3,86673,389.7333984375,84.6416015625,dep4_h16_tf1_ds4_dc2_ex3
1877,4,16,1,4,2,4,90961,406.4833984375,88.8291015625,dep4_h16_tf1_ds4_dc2_ex4
1878,4,16,1,4,3,2,82513,373.4833984375,80.5791015625,dep4_h16_tf1_ds4_dc3_ex2
1879,4,16,1,4,3,3,86865,390.4833984375,84.8291015625,dep4_h16_tf1_ds4_dc3_ex3
1880,4,16,1,4,3,4,91217,407.4833984375,89.0791015625,dep4_h16_tf1_ds4_dc3_ex4
1881,4,16,1,8,1,2,83793,378.4833984375,81.8291015625,dep4_h16_tf1_ds8_dc1_ex2
1882,4,16,1,8,1,3,88785,397.9833984375,86.7041015625,dep4_h16_tf1_ds8_dc1_ex3
1883,4,16,1,8,1,4,93777,417.4833984375,91.5791015625,dep4_h16_tf1_ds8_dc1_ex4
1884,4,16,1,8,2,2,83921,378.9833984375,81.9541015625,dep4_h16_tf1_ds8_dc2_ex2
1885,4,16,1,8,2,3,88977,398.7333984375,86.8916015625,dep4_h16_tf1_ds8_dc2_ex3
1886,4,16,1,8,2,4,94033,418.4833984375,91.8291015625,dep4_h16_tf1_ds8_dc2_ex4
1887,4,16,1,8,3,2,84049,379.4833984375,82.0791015625,dep4_h16_tf1_ds8_dc3_ex2
1888,4,16,1,8,3,3,89169,399.4833984375,87.0791015625,dep4_h16_tf1_ds8_dc3_ex3
1889,4,16,1,8,3,4,94289,419.4833984375,92.0791015625,dep4_h16_tf1_ds8_dc3_ex4
1890,4,16,1,16,1,2,86865,390.6171875,84.8291015625,dep4_h16_tf1_ds16_dc1_ex2
1891,4,16,1,16,1,3,93393,416.1171875,91.2041015625,dep4_h16_tf1_ds16_dc1_ex3
1892,4,16,1,16,1,4,99921,441.6171875,97.5791015625,dep4_h16_tf1_ds16_dc1_ex4
1893,4,16,1,16,2,2,86993,391.1171875,84.9541015625,dep4_h16_tf1_ds16_dc2_ex2
1894,4,16,1,16,2,3,93585,416.8671875,91.3916015625,dep4_h16_tf1_ds16_dc2_ex3
1895,4,16,1,16,2,4,100177,442.6171875,97.8291015625,dep4_h16_tf1_ds16_dc2_ex4
1896,4,16,1,16,3,2,87121,391.6171875,85.0791015625,dep4_h16_tf1_ds16_dc3_ex2
1897,4,16,1,16,3,3,93777,417.6171875,91.5791015625,dep4_h16_tf1_ds16_dc3_ex3
1898,4,16,1,16,3,4,100433,443.6171875,98.0791015625,dep4_h16_tf1_ds16_dc3_ex4
1899,4,16,1,32,1,2,93009,414.6171875,90.8291015625,dep4_h16_tf1_ds32_dc1_ex2
1900,4,16,1,32,1,3,102609,452.1171875,100.2041015625,dep4_h16_tf1_ds32_dc1_ex3
1901,4,16,1,32,1,4,112209,489.6171875,109.5791015625,dep4_h16_tf1_ds32_dc1_ex4
1902,4,16,1,32,2,2,93137,415.1171875,90.9541015625,dep4_h16_tf1_ds32_dc2_ex2
1903,4,16,1,32,2,3,102801,452.8671875,100.3916015625,dep4_h16_tf1_ds32_dc2_ex3
1904,4,16,1,32,2,4,112465,490.6171875,109.8291015625,dep4_h16_tf1_ds32_dc2_ex4
1905,4,16,1,32,3,2,93265,415.6171875,91.0791015625,dep4_h16_tf1_ds32_dc3_ex2
1906,4,16,1,32,3,3,102993,453.6171875,100.5791015625,dep4_h16_tf1_ds32_dc3_ex3
1907,4,16,1,32,3,4,112721,491.6171875,110.0791015625,dep4_h16_tf1_ds32_dc3_ex4
1908,4,16,2,4,1,2,91825,427.4794921875,89.6728515625,dep4_h16_tf2_ds4_dc1_ex2
1909,4,16,2,4,1,3,100273,460.4794921875,97.9228515625,dep4_h16_tf2_ds4_dc1_ex3
1910,4,16,2,4,1,4,108721,493.4794921875,106.1728515625,dep4_h16_tf2_ds4_dc1_ex4
1911,4,16,2,4,2,2,92081,428.4794921875,89.9228515625,dep4_h16_tf2_ds4_dc2_ex2
1912,4,16,2,4,2,3,100657,461.9794921875,98.2978515625,dep4_h16_tf2_ds4_dc2_ex3
1913,4,16,2,4,2,4,109233,495.4794921875,106.6728515625,dep4_h16_tf2_ds4_dc2_ex4
1914,4,16,2,4,3,2,92337,429.4794921875,90.1728515625,dep4_h16_tf2_ds4_dc3_ex2
1915,4,16,2,4,3,3,101041,463.4794921875,98.6728515625,dep4_h16_tf2_ds4_dc3_ex3
1916,4,16,2,4,3,4,109745,497.4794921875,107.1728515625,dep4_h16_tf2_ds4_dc3_ex4
1917,4,16,2,8,1,2,94897,439.4794921875,92.6728515625,dep4_h16_tf2_ds8_dc1_ex2
1918,4,16,2,8,1,3,104881,478.4794921875,102.4228515625,dep4_h16_tf2_ds8_dc1_ex3
1919,4,16,2,8,1,4,114865,517.4794921875,112.1728515625,dep4_h16_tf2_ds8_dc1_ex4
1920,4,16,2,8,2,2,95153,440.4794921875,92.9228515625,dep4_h16_tf2_ds8_dc2_ex2
1921,4,16,2,8,2,3,105265,479.9794921875,102.7978515625,dep4_h16_tf2_ds8_dc2_ex3
1922,4,16,2,8,2,4,115377,519.4794921875,112.6728515625,dep4_h16_tf2_ds8_dc2_ex4
1923,4,16,2,8,3,2,95409,441.4794921875,93.1728515625,dep4_h16_tf2_ds8_dc3_ex2
1924,4,16,2,8,3,3,105649,481.4794921875,103.1728515625,dep4_h16_tf2_ds8_dc3_ex3
1925,4,16,2,8,3,4,115889,521.4794921875,113.1728515625,dep4_h16_tf2_ds8_dc3_ex4
1926,4,16,2,16,1,2,101041,463.65625,98.6728515625,dep4_h16_tf2_ds16_dc1_ex2
1927,4,16,2,16,1,3,114097,514.65625,111.4228515625,dep4_h16_tf2_ds16_dc1_ex3
1928,4,16,2,16,1,4,127153,565.65625,124.1728515625,dep4_h16_tf2_ds16_dc1_ex4
1929,4,16,2,16,2,2,101297,464.65625,98.9228515625,dep4_h16_tf2_ds16_dc2_ex2
1930,4,16,2,16,2,3,114481,516.15625,111.7978515625,dep4_h16_tf2_ds16_dc2_ex3
1931,4,16,2,16,2,4,127665,567.65625,124.6728515625,dep4_h16_tf2_ds16_dc2_ex4
1932,4,16,2,16,3,2,101553,465.65625,99.1728515625,dep4_h16_tf2_ds16_dc3_ex2
1933,4,16,2,16,3,3,114865,517.65625,112.1728515625,dep4_h16_tf2_ds16_dc3_ex3
1934,4,16,2,16,3,4,128177,569.65625,125.1728515625,dep4_h16_tf2_ds16_dc3_ex4
1935,4,16,2,32,1,2,113329,511.65625,110.6728515625,dep4_h16_tf2_ds32_dc1_ex2
1936,4,16,2,32,1,3,132529,586.65625,129.4228515625,dep4_h16_tf2_ds32_dc1_ex3
1937,4,16,2,32,1,4,151729,661.65625,148.1728515625,dep4_h16_tf2_ds32_dc1_ex4
1938,4,16,2,32,2,2,113585,512.65625,110.9228515625,dep4_h16_tf2_ds32_dc2_ex2
1939,4,16,2,32,2,3,132913,588.15625,129.7978515625,dep4_h16_tf2_ds32_dc2_ex3
1940,4,16,2,32,2,4,152241,663.65625,148.6728515625,dep4_h16_tf2_ds32_dc2_ex4
1941,4,16,2,32,3,2,113841,513.65625,111.1728515625,dep4_h16_tf2_ds32_dc3_ex2
1942,4,16,2,32,3,3,133297,589.65625,130.1728515625,dep4_h16_tf2_ds32_dc3_ex3
1943,4,16,2,32,3,4,152753,665.65625,149.1728515625,dep4_h16_tf2_ds32_dc3_ex4
1944,4,16,3,4,1,2,101393,482.4755859375,99.0166015625,dep4_h16_tf3_ds4_dc1_ex2
1945,4,16,3,4,1,3,114065,531.9755859375,111.3916015625,dep4_h16_tf3_ds4_dc1_ex3
1946,4,16,3,4,1,4,126737,581.5380859375,123.7666015625,dep4_h16_tf3_ds4_dc1_ex4
1947,4,16,3,4,2,2,101777,483.9755859375,99.3916015625,dep4_h16_tf3_ds4_dc2_ex2
1948,4,16,3,4,2,3,114641,534.2255859375,111.9541015625,dep4_h16_tf3_ds4_dc2_ex3
1949,4,16,3,4,2,4,127505,584.5380859375,124.5166015625,dep4_h16_tf3_ds4_dc2_ex4
1950,4,16,3,4,3,2,102161,485.4755859375,99.7666015625,dep4_h16_tf3_ds4_dc3_ex2
1951,4,16,3,4,3,3,115217,536.4755859375,112.5166015625,dep4_h16_tf3_ds4_dc3_ex3
1952,4,16,3,4,3,4,128273,587.5380859375,125.2666015625,dep4_h16_tf3_ds4_dc3_ex4
1953,4,16,3,8,1,2,106001,500.5380859375,103.5166015625,dep4_h16_tf3_ds8_dc1_ex2
1954,4,16,3,8,1,3,120977,559.0380859375,118.1416015625,dep4_h16_tf3_ds8_dc1_ex3
1955,4,16,3,8,1,4,135953,617.5380859375,132.7666015625,dep4_h16_tf3_ds8_dc1_ex4
1956,4,16,3,8,2,2,106385,502.0380859375,103.8916015625,dep4_h16_tf3_ds8_dc2_ex2
1957,4,16,3,8,2,3,121553,561.2880859375,118.7041015625,dep4_h16_tf3_ds8_dc2_ex3
1958,4,16,3,8,2,4,136721,620.5380859375,133.5166015625,dep4_h16_tf3_ds8_dc2_ex4
1959,4,16,3,8,3,2,106769,503.5380859375,104.2666015625,dep4_h16_tf3_ds8_dc3_ex2
1960,4,16,3,8,3,3,122129,563.5380859375,119.2666015625,dep4_h16_tf3_ds8_dc3_ex3
1961,4,16,3,8,3,4,137489,623.5380859375,134.2666015625,dep4_h16_tf3_ds8_dc3_ex4
1962,4,16,3,16,1,2,115217,536.7578125,112.5166015625,dep4_h16_tf3_ds16_dc1_ex2
1963,4,16,3,16,1,3,134801,613.2578125,131.6416015625,dep4_h16_tf3_ds16_dc1_ex3
1964,4,16,3,16,1,4,154385,689.7578125,150.7666015625,dep4_h16_tf3_ds16_dc1_ex4
1965,4,16,3,16,2,2,115601,538.2578125,112.8916015625,dep4_h16_tf3_ds16_dc2_ex2
1966,4,16,3,16,2,3,135377,615.5078125,132.2041015625,dep4_h16_tf3_ds16_dc2_ex3
1967,4,16,3,16,2,4,155153,692.7578125,151.5166015625,dep4_h16_tf3_ds16_dc2_ex4
1968,4,16,3,16,3,2,115985,539.7578125,113.2666015625,dep4_h16_tf3_ds16_dc3_ex2
1969,4,16,3,16,3,3,135953,617.7578125,132.7666015625,dep4_h16_tf3_ds16_dc3_ex3
1970,4,16,3,16,3,4,155921,695.7578125,152.2666015625,dep4_h16_tf3_ds16_dc3_ex4
1971,4,16,3,32,1,2,133649,608.7578125,130.5166015625,dep4_h16_tf3_ds32_dc1_ex2
1972,4,16,3,32,1,3,162449,721.2578125,158.6416015625,dep4_h16_tf3_ds32_dc1_ex3
1973,4,16,3,32,1,4,191249,833.7578125,186.7666015625,dep4_h16_tf3_ds32_dc1_ex4
1974,4,16,3,32,2,2,134033,610.2578125,130.8916015625,dep4_h16_tf3_ds32_dc2_ex2
1975,4,16,3,32,2,3,163025,723.5078125,159.2041015625,dep4_h16_tf3_ds32_dc2_ex3
1976,4,16,3,32,2,4,192017,836.7578125,187.5166015625,dep4_h16_tf3_ds32_dc2_ex4
1977,4,16,3,32,3,2,134417,611.7578125,131.2666015625,dep4_h16_tf3_ds32_dc3_ex2
1978,4,16,3,32,3,3,163601,725.7578125,159.7666015625,dep4_h16_tf3_ds32_dc3_ex3
1979,4,16,3,32,3,4,192785,839.7578125,188.2666015625,dep4_h16_tf3_ds32_dc3_ex4
1980,4,16,4,4,1,2,110961,537.5341796875,108.3603515625,dep4_h16_tf4_ds4_dc1_ex2
1981,4,16,4,4,1,3,127857,603.5341796875,124.8603515625,dep4_h16_tf4_ds4_dc1_ex3
1982,4,16,4,4,1,4,144753,669.5341796875,141.3603515625,dep4_h16_tf4_ds4_dc1_ex4
1983,4,16,4,4,2,2,111473,539.5341796875,108.8603515625,dep4_h16_tf4_ds4_dc2_ex2
1984,4,16,4,4,2,3,128625,606.5341796875,125.6103515625,dep4_h16_tf4_ds4_dc2_ex3
1985,4,16,4,4,2,4,145777,673.5341796875,142.3603515625,dep4_h16_tf4_ds4_dc2_ex4
1986,4,16,4,4,3,2,111985,541.5341796875,109.3603515625,dep4_h16_tf4_ds4_dc3_ex2
1987,4,16,4,4,3,3,129393,609.5341796875,126.3603515625,dep4_h16_tf4_ds4_dc3_ex3
1988,4,16,4,4,3,4,146801,677.5341796875,143.3603515625,dep4_h16_tf4_ds4_dc3_ex4
1989,4,16,4,8,1,2,117105,561.5341796875,114.3603515625,dep4_h16_tf4_ds8_dc1_ex2
1990,4,16,4,8,1,3,137073,639.5341796875,133.8603515625,dep4_h16_tf4_ds8_dc1_ex3
1991,4,16,4,8,1,4,157041,717.5341796875,153.3603515625,dep4_h16_tf4_ds8_dc1_ex4
1992,4,16,4,8,2,2,117617,563.5341796875,114.8603515625,dep4_h16_tf4_ds8_dc2_ex2
1993,4,16,4,8,2,3,137841,642.5341796875,134.6103515625,dep4_h16_tf4_ds8_dc2_ex3
1994,4,16,4,8,2,4,158065,721.5341796875,154.3603515625,dep4_h16_tf4_ds8_dc2_ex4
1995,4,16,4,8,3,2,118129,565.5341796875,115.3603515625,dep4_h16_tf4_ds8_dc3_ex2
1996,4,16,4,8,3,3,138609,645.5341796875,135.3603515625,dep4_h16_tf4_ds8_dc3_ex3
1997,4,16,4,8,3,4,159089,725.5341796875,155.3603515625,dep4_h16_tf4_ds8_dc3_ex4
1998,4,16,4,16,1,2,129393,609.796875,126.3603515625,dep4_h16_tf4_ds16_dc1_ex2
1999,4,16,4,16,1,3,155505,711.796875,151.8603515625,dep4_h16_tf4_ds16_dc1_ex3
2000,4,16,4,16,1,4,181617,813.796875,177.3603515625,dep4_h16_tf4_ds16_dc1_ex4
2001,4,16,4,16,2,2,129905,611.796875,126.8603515625,dep4_h16_tf4_ds16_dc2_ex2
2002,4,16,4,16,2,3,156273,714.796875,152.6103515625,dep4_h16_tf4_ds16_dc2_ex3
2003,4,16,4,16,2,4,182641,817.796875,178.3603515625,dep4_h16_tf4_ds16_dc2_ex4
2004,4,16,4,16,3,2,130417,613.796875,127.3603515625,dep4_h16_tf4_ds16_dc3_ex2
2005,4,16,4,16,3,3,157041,717.796875,153.3603515625,dep4_h16_tf4_ds16_dc3_ex3
2006,4,16,4,16,3,4,183665,821.796875,179.3603515625,dep4_h16_tf4_ds16_dc3_ex4
2007,4,16,4,32,1,2,153969,705.796875,150.3603515625,dep4_h16_tf4_ds32_dc1_ex2
2008,4,16,4,32,1,3,192369,855.796875,187.8603515625,dep4_h16_tf4_ds32_dc1_ex3
2009,4,16,4,32,1,4,230769,1005.796875,225.3603515625,dep4_h16_tf4_ds32_dc1_ex4
2010,4,16,4,32,2,2,154481,707.796875,150.8603515625,dep4_h16_tf4_ds32_dc2_ex2
2011,4,16,4,32,2,3,193137,858.796875,188.6103515625,dep4_h16_tf4_ds32_dc2_ex3
2012,4,16,4,32,2,4,231793,1009.796875,226.3603515625,dep4_h16_tf4_ds32_dc2_ex4
2013,4,16,4,32,3,2,154993,709.796875,151.3603515625,dep4_h16_tf4_ds32_dc3_ex2
2014,4,16,4,32,3,3,193905,861.796875,189.3603515625,dep4_h16_tf4_ds32_dc3_ex3
2015,4,16,4,32,3,4,232817,1013.796875,227.3603515625,dep4_h16_tf4_ds32_dc3_ex4
2016,4,32,1,4,1,2,322001,1308.9833984375,314.4541015625,dep4_h32_tf1_ds4_dc1_ex2
2017,4,32,1,4,1,3,336849,1366.9833984375,328.9541015625,dep4_h32_tf1_ds4_dc1_ex3
2018,4,32,1,4,1,4,351697,1424.9833984375,343.4541015625,dep4_h32_tf1_ds4_dc1_ex4
2019,4,32,1,4,2,2,322257,1309.9833984375,314.7041015625,dep4_h32_tf1_ds4_dc2_ex2
2020,4,32,1,4,2,3,337233,1368.4833984375,329.3291015625,dep4_h32_tf1_ds4_dc2_ex3
2021,4,32,1,4,2,4,352209,1426.9833984375,343.9541015625,dep4_h32_tf1_ds4_dc2_ex4
2022,4,32,1,4,3,2,322513,1310.9833984375,314.9541015625,dep4_h32_tf1_ds4_dc3_ex2
2023,4,32,1,4,3,3,337617,1369.9833984375,329.7041015625,dep4_h32_tf1_ds4_dc3_ex3
2024,4,32,1,4,3,4,352721,1428.9833984375,344.4541015625,dep4_h32_tf1_ds4_dc3_ex4
2025,4,32,1,8,1,2,325073,1320.9833984375,317.4541015625,dep4_h32_tf1_ds8_dc1_ex2
2026,4,32,1,8,1,3,341457,1384.9833984375,333.4541015625,dep4_h32_tf1_ds8_dc1_ex3
2027,4,32,1,8,1,4,357841,1448.9833984375,349.4541015625,dep4_h32_tf1_ds8_dc1_ex4
2028,4,32,1,8,2,2,325329,1321.9833984375,317.7041015625,dep4_h32_tf1_ds8_dc2_ex2
2029,4,32,1,8,2,3,341841,1386.4833984375,333.8291015625,dep4_h32_tf1_ds8_dc2_ex3
2030,4,32,1,8,2,4,358353,1450.9833984375,349.9541015625,dep4_h32_tf1_ds8_dc2_ex4
2031,4,32,1,8,3,2,325585,1322.9833984375,317.9541015625,dep4_h32_tf1_ds8_dc3_ex2
2032,4,32,1,8,3,3,342225,1387.9833984375,334.2041015625,dep4_h32_tf1_ds8_dc3_ex3
2033,4,32,1,8,3,4,358865,1452.9833984375,350.4541015625,dep4_h32_tf1_ds8_dc3_ex4
2034,4,32,1,16,1,2,331217,1345.1171875,323.4541015625,dep4_h32_tf1_ds16_dc1_ex2
2035,4,32,1,16,1,3,350673,1421.1171875,342.4541015625,dep4_h32_tf1_ds16_dc1_ex3
2036,4,32,1,16,1,4,370129,1497.1171875,361.4541015625,dep4_h32_tf1_ds16_dc1_ex4
2037,4,32,1,16,2,2,331473,1346.1171875,323.7041015625,dep4_h32_tf1_ds16_dc2_ex2
2038,4,32,1,16,2,3,351057,1422.6171875,342.8291015625,dep4_h32_tf1_ds16_dc2_ex3
2039,4,32,1,16,2,4,370641,1499.1171875,361.9541015625,dep4_h32_tf1_ds16_dc2_ex4
2040,4,32,1,16,3,2,331729,1347.1171875,323.9541015625,dep4_h32_tf1_ds16_dc3_ex2
2041,4,32,1,16,3,3,351441,1424.1171875,343.2041015625,dep4_h32_tf1_ds16_dc3_ex3
2042,4,32,1,16,3,4,371153,1501.1171875,362.4541015625,dep4_h32_tf1_ds16_dc3_ex4
2043,4,32,1,32,1,2,343505,1393.1171875,335.4541015625,dep4_h32_tf1_ds32_dc1_ex2
2044,4,32,1,32,1,3,369105,1493.1171875,360.4541015625,dep4_h32_tf1_ds32_dc1_ex3
2045,4,32,1,32,1,4,394705,1593.1171875,385.4541015625,dep4_h32_tf1_ds32_dc1_ex4
2046,4,32,1,32,2,2,343761,1394.1171875,335.7041015625,dep4_h32_tf1_ds32_dc2_ex2
2047,4,32,1,32,2,3,369489,1494.6171875,360.8291015625,dep4_h32_tf1_ds32_dc2_ex3
2048,4,32,1,32,2,4,395217,1595.1171875,385.9541015625,dep4_h32_tf1_ds32_dc2_ex4
2049,4,32,1,32,3,2,344017,1395.1171875,335.9541015625,dep4_h32_tf1_ds32_dc3_ex2
2050,4,32,1,32,3,3,369873,1496.1171875,361.2041015625,dep4_h32_tf1_ds32_dc3_ex3
2051,4,32,1,32,3,4,395729,1597.1171875,386.4541015625,dep4_h32_tf1_ds32_dc3_ex4
2052,4,32,2,4,1,2,355985,1459.3544921875,347.6416015625,dep4_h32_tf2_ds4_dc1_ex2
2053,4,32,2,4,1,3,385681,1575.3544921875,376.6416015625,dep4_h32_tf2_ds4_dc1_ex3
2054,4,32,2,4,1,4,415377,1691.3544921875,405.6416015625,dep4_h32_tf2_ds4_dc1_ex4
2055,4,32,2,4,2,2,356497,1461.3544921875,348.1416015625,dep4_h32_tf2_ds4_dc2_ex2
2056,4,32,2,4,2,3,386449,1578.3544921875,377.3916015625,dep4_h32_tf2_ds4_dc2_ex3
2057,4,32,2,4,2,4,416401,1695.4169921875,406.6416015625,dep4_h32_tf2_ds4_dc2_ex4
2058,4,32,2,4,3,2,357009,1463.3544921875,348.6416015625,dep4_h32_tf2_ds4_dc3_ex2
2059,4,32,2,4,3,3,387217,1581.3544921875,378.1416015625,dep4_h32_tf2_ds4_dc3_ex3
2060,4,32,2,4,3,4,417425,1699.4169921875,407.6416015625,dep4_h32_tf2_ds4_dc3_ex4
2061,4,32,2,8,1,2,362129,1483.3544921875,353.6416015625,dep4_h32_tf2_ds8_dc1_ex2
2062,4,32,2,8,1,3,394897,1611.3544921875,385.6416015625,dep4_h32_tf2_ds8_dc1_ex3
2063,4,32,2,8,1,4,427665,1739.3544921875,417.6416015625,dep4_h32_tf2_ds8_dc1_ex4
2064,4,32,2,8,2,2,362641,1485.3544921875,354.1416015625,dep4_h32_tf2_ds8_dc2_ex2
2065,4,32,2,8,2,3,395665,1614.3544921875,386.3916015625,dep4_h32_tf2_ds8_dc2_ex3
2066,4,32,2,8,2,4,428689,1743.4169921875,418.6416015625,dep4_h32_tf2_ds8_dc2_ex4
2067,4,32,2,8,3,2,363153,1487.3544921875,354.6416015625,dep4_h32_tf2_ds8_dc3_ex2
2068,4,32,2,8,3,3,396433,1617.3544921875,387.1416015625,dep4_h32_tf2_ds8_dc3_ex3
2069,4,32,2,8,3,4,429713,1747.4169921875,419.6416015625,dep4_h32_tf2_ds8_dc3_ex4
2070,4,32,2,16,1,2,374417,1531.53125,365.6416015625,dep4_h32_tf2_ds16_dc1_ex2
2071,4,32,2,16,1,3,413329,1683.53125,403.6416015625,dep4_h32_tf2_ds16_dc1_ex3
2072,4,32,2,16,1,4,452241,1835.53125,441.6416015625,dep4_h32_tf2_ds16_dc1_ex4
2073,4,32,2,16,2,2,374929,1533.53125,366.1416015625,dep4_h32_tf2_ds16_dc2_ex2
2074,4,32,2,16,2,3,414097,1686.53125,404.3916015625,dep4_h32_tf2_ds16_dc2_ex3
2075,4,32,2,16,2,4,453265,1839.59375,442.6416015625,dep4_h32_tf2_ds16_dc2_ex4
2076,4,32,2,16,3,2,375441,1535.53125,366.6416015625,dep4_h32_tf2_ds16_dc3_ex2
2077,4,32,2,16,3,3,414865,1689.53125,405.1416015625,dep4_h32_tf2_ds16_dc3_ex3
2078,4,32,2,16,3,4,454289,1843.59375,443.6416015625,dep4_h32_tf2_ds16_dc3_ex4
2079,4,32,2,32,1,2,398993,1627.53125,389.6416015625,dep4_h32_tf2_ds32_dc1_ex2
2080,4,32,2,32,1,3,450193,1827.53125,439.6416015625,dep4_h32_tf2_ds32_dc1_ex3
2081,4,32,2,32,1,4,501393,2027.53125,489.6416015625,dep4_h32_tf2_ds32_dc1_ex4
2082,4,32,2,32,2,2,399505,1629.53125,390.1416015625,dep4_h32_tf2_ds32_dc2_ex2
2083,4,32,2,32,2,3,450961,1830.53125,440.3916015625,dep4_h32_tf2_ds32_dc2_ex3
2084,4,32,2,32,2,4,502417,2031.59375,490.6416015625,dep4_h32_tf2_ds32_dc2_ex4
2085,4,32,2,32,3,2,400017,1631.53125,390.6416015625,dep4_h32_tf2_ds32_dc3_ex2
2086,4,32,2,32,3,3,451729,1833.53125,441.1416015625,dep4_h32_tf2_ds32_dc3_ex3
2087,4,32,2,32,3,4,503441,2035.59375,491.6416015625,dep4_h32_tf2_ds32_dc3_ex4
2088,4,32,3,4,1,2,389969,1609.7880859375,380.8291015625,dep4_h32_tf3_ds4_dc1_ex2
2089,4,32,3,4,1,3,434513,1783.7880859375,424.3291015625,dep4_h32_tf3_ds4_dc1_ex3
